Elapsed 
Time 
 
	Sample 
Number 
 
	Pump 
Voltage 
V 
[V]	Bath 
Temp 
T1 
[°C]	Datum 
Temp 
T2 
[°C]	Shape 
Temp 
T3 
[°C]
02:07	123	12.2	69.6	4.5	70.0
02:08	124	12.2	69.6	6.3	69.6
02:09	125	12.2	69.6	8.3	69.0
02:10	126	12.2	69.6	10.2	68.5
02:11	127	12.2	69.6	12.2	68.0
02:12	128	12.2	69.6	14.3	67.5
02:13	129	12.2	69.6	16.4	67.4
02:14	130	12.2	69.6	17.9	67.4
02:15	131	12.2	69.6	19.4	67.4
02:16	132	12.2	69.6	20.6	67.3
02:17	133	12.2	69.6	21.3	67.3
02:18	134	12.2	69.6	21.8	67.3
02:19	135	12.2	69.6	22.1	67.2
02:20	136	12.2	69.6	22.3	67.1
02:21	137	12.2	69.7	22.5	67.1
02:22	138	12.2	69.7	22.5	67.1
02:23	139	12.2	69.7	22.6	67.0
02:24	140	12.2	69.7	22.4	67.0
02:25	141	12.2	69.7	22.3	66.9
02:26	142	12.2	69.7	22.3	66.9
02:27	143	12.2	69.7	22.4	66.8
02:28	144	12.2	69.7	22.6	66.8
02:29	145	12.2	69.7	22.9	66.8
02:30	146	12.2	69.7	23.1	66.7
02:31	147	12.2	69.6	23.4	66.7
02:32	148	12.2	69.6	24.0	66.7
02:33	149	12.2	69.6	24.5	66.6
02:34	150	12.2	69.6	25.0	66.6
02:35	151	12.2	69.6	25.4	66.6
02:36	152	12.2	69.6	25.7	66.6
02:37	153	12.2	69.6	26.0	66.5
02:38	154	12.2	69.6	26.2	66.5
02:39	155	12.2	69.6	26.5	66.5
02:40	156	12.2	69.7	26.7	66.5
02:41	157	12.2	69.7	26.9	66.5
02:42	158	12.2	69.7	27.3	66.5
02:43	159	12.2	69.7	27.6	66.5
02:44	160	12.2	69.7	28.1	66.5
02:45	161	12.2	69.7	28.8	66.5
02:46	162	12.2	69.8	29.4	66.6
02:47	163	12.2	69.8	29.9	66.6
02:48	164	12.2	69.8	30.4	66.6
02:49	165	12.2	69.8	31.0	66.6
02:50	166	12.2	69.9	31.7	66.6
02:51	167	12.2	69.9	32.3	66.6
