Elapsed 
Time 
 
	Sample 
Number 
 
	Pump 
Voltage 
V 
[V]	Bath 
Temp 
T1 
[°C]	Datum 
Temp 
T2 
[°C]	Shape 
Temp 
T3 
[°C]
02:02	123	12.2	69.7	0.0	66.1
02:03	124	12.2	69.7	0.0	66.2
02:04	125	12.2	69.7	0.0	66.2
02:05	126	12.2	69.7	0.0	66.3
02:06	127	12.2	69.7	0.0	66.4
02:07	128	12.2	69.7	0.0	66.4
02:08	129	12.2	69.7	0.0	66.5
02:09	130	12.2	69.7	0.0	66.6
02:10	131	12.2	69.8	0.0	66.6
02:11	132	12.2	69.8	0.0	66.7
02:12	133	12.2	69.8	0.0	66.8
02:13	134	12.2	69.8	0.0	66.8
02:14	135	12.2	69.8	0.0	66.9
02:15	136	12.2	69.8	0.0	66.9
